transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status
0x4ce3713128785e7edd3f28250775e9222873a4007f7326fd0854d587420fd8b2,148,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,19646725,105803,,,1
0x756deb3125d44610e107fa7b70e88ad51ad53e3c2714246e9abe3a0e2b6b0741,149,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,19690855,44130,,,1
0x0feb87e4669c4c0eabfe5fb0bc0e9f211ba95fc19ee0fc77600d7ef5f84adc21,150,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,19878265,187410,,,1
0x05cea9a0ba8e54cf7dfe5708413ff4d9df30d21216a51768c8edcfff113f4478,151,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,20045207,166942,,,1
0xa439e58059317caa6708fababb382f59d0353070429f59fe94376ce74df38dee,152,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,20089755,44548,,,1
0xd38fbf4e0bd329a615486ecc16b1908fe91129afc54a5b855d49d77cee618970,153,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,20286435,196680,,,1
0x4e19f29aca292ea186e90e1da7bbfaf925d4d2a0452250357b05395ee2ae3f97,154,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,20331596,45161,,,1
0xce88c86039070c119869762c1e8b5b82bd6d4d825c8c977fd8f73e2bc318c863,155,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,20537559,205963,,,1
0x3a3657171e795fea44271d4ded2f73ab28828bb1777d838959aa08052053d92d,156,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,20665944,128385,,,1
0xdd91c66af2adb69c081158efb4f7bee50cdbd41e902f0198adb8934ca82d0d57,157,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,20851485,185541,,,1
0x95fe7c372237c49d7a05e882aee32c1b22af267d50139872377ef56e452f9c3d,158,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,20895927,44442,,,1
0x9034666b7109dfaf17acbdecf644c90f377a45501ddf5fa465d902e54ec59fcd,159,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,21078918,182991,,,1
0xd5d85dcd32d252c0c63eb129b56ba5e5734db0c3c3634fa11b1620c7a32cbecd,160,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,21123048,44130,,,1
0xf8cfbc28f465507d6a16f4481e6e962e585e7b1ca48e921c9e7b857363934781,161,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,21167178,44130,,,1
0xfc9758fa881e5b36fcb3df41868d4c7a693700e389455befe8792af9ff6cfe16,162,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,21252862,85684,,,1
0x98223e372545c4bd1f105f637f19c7d8284afa26dec974abb0be125a6ac860eb,163,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,21273862,21000,,,1
0x735d5e409a3cd3f87d26d2f2ac231269bdcab9260582e6c0acada71a70bbe529,164,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,21305087,31225,,,0
0x836d418ddde0493c157cc707acc25427dac55a2118bb8c7422606e9714ceb27a,165,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,21322237,17150,,,1
0xcace29f678e2088c25e3fe318ad898099a9e0668ce9aebbd0d87c66bebe2097c,140,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,20337129,465317,,,1
0x2d0a820df1fa2f1fb7e037f19c2c36c9c9c52d9b8fde1ab89ac8acba9d4dce8c,141,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,20465514,128385,,,1
0x783f3be9bff45c93c5a5122f20a51d0dda9b58a98b629b1737d8b759e068f466,142,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,20509644,44130,,,1
0x378e2fe386f6babbc4d4f374f6636968985e174a1940aba0cc81994186665fed,143,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,20631105,121461,,,1
0x3d96bab6a0347dadff3acbedf8081d72e09a1c91ba7e6096ef27974c943c4d1d,144,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,20675235,44130,,,1
0x552608968a290680a1771077d35e79ddb1845f9209eff129f6ae45014120e046,145,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,21045009,369774,,,1
0x27ee3fb26a79f0898dd2bba471619deeac18b5226a5e5e540c5aff56fa2244f4,146,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,21171212,126203,,,1
0x2de599ed067c3b1269bbd262b2d48c85a0c31d49c987fe416871a91ad269449a,147,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,21215664,44452,,,1
0x22fa42ff83db92863696308fcf0071278211fb9346709b2a4af12418e9c39052,148,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,21325084,109420,,,1
0x23b85e4e5a43fd0a6c5ca9034b1720a4f3307fe6444ec7cc2b67418239e8cbcb,149,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,21347275,22191,,,0
0x85b240b7435d08ae16f489a5789e5e73be9e3b3fe92bac69e6794e9c18c3a419,150,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,21391393,44118,,,1
0x42ea7f7d226de61cd6cf51748828f18242b5e7b6622bca08156cb4c99bfc5861,151,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,21442508,51115,,,1
0xc48783d6c0a80728d55e32dd22d8d38188572f305bd02908f10858af3f43cdd0,152,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,21856764,414256,,,1
0x875f5c1831f2368d48bd22293a4f376d7f0d148eede4e55375a98445e28db1bd,153,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,22159784,303020,,,1
0xed15523b1cc100fa1a50b5f607086fd50ae9d34a98221dad577872a2d107793d,154,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,22295974,136190,,,1
0xf25e4e1d09cad982a28171759cf367c57d01585ad6061807917733a152d3934c,155,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,22443699,147725,,,1
0xc320d24aa22d43cf55e0571a8dd5a5adde00efc8b94ea5965dbcce52ce90cbe7,156,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,22565967,122268,,,1
0x1df60b70cca0753e3364edfdb09c6ec24632e3f217f9fee7880d5fd62f3b5258,157,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,22662805,96838,,,1
0x3f5734e6796668fad1ab4868b661d1139a06b60192e475dae2497e9c5fc08a91,158,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,22706935,44130,,,1
0x2f57a99a21660543fe761700eb8b995816395e425b4de3b7d729da0f5d087d73,159,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,22768177,61242,,,1
0xe1b3c8a50447aa06a7d0852d23898221ca5552171662eb24413db5f42dccf43d,160,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,22867039,98862,,,1
0x06a5f6c618dad0dbd875a2f0afca02d7619d13a3ece0882f4be99cd6297d5145,161,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,22911587,44548,,,1
0x9c5fd3912e938347a0593dce0027db120ce408cdecd9b241400d41a3c09da538,162,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,23094678,183091,,,1
0xcbde1925b5287c969ce45f13928585d1c0b62d301bdca0f519289eb35ac5e3cf,163,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,23120026,25348,,,1
0x9244257181e08d46c682ae91f90085d2582edf5cceb9842b0876d7eb803e0621,164,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,23407420,287394,,,1
0x571697be652f8b2c90d4f8c89bb9040aae36a8f6e57e2f9ce74e6fb0b1e03078,165,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,23567279,159859,,,1
0xaaafa10f10ef18f5118f909b8da4e525196209c257154370ca35a01ea1df5131,166,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,23611709,44430,,,1
0x50d3219c27a96c62854dbefb9a85ab4e0b40fdc6668e6b9d34b47aa2d343c238,167,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,23881064,269355,,,1
0x7be3ff00cf2f6c7ea68c7316f9611dda883da920cdf8068244655954d91a0abf,168,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,24017084,136020,,,1
0xac12ebb0380d86c096b92466fe9f1c4a318ec3b9bbcb2224b42b9a6c9329dfae,169,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,24218299,201215,,,1
0x2399c9969fa47721807f4948e1cf3aaf5eea9c3c10000df6c790c81d75b72d5e,170,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,24762541,544242,,,1
0x917f9c9bdb3d3bb05c09dc216d899395da0e3ac644cd97b8268d24f41c15979c,171,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,24945380,182839,,,1
0x9cc59677712663ce67717f874e024375606b2edd60c4e376201d428d0a03e213,172,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,24989832,44452,,,1
0x885d4d10a9a29d138785cd6a2b791e671b2227be0e7a84fc52c934e2384d276a,173,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,25422794,432962,,,1
0xe4b16f429ed4f6607fc295d3a5f0dbacf4bb337b62d84caf4652f3edd6a43885,174,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,25657704,234910,,,1
0x59c8bbc524e0a4a2a087a777dd1ac06ce86b59a9a509fc9c42a5a71a46a3bc87,175,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,25702021,44317,,,1
0x7562303d9b8ec2d736824798885d120511a2b55d78cbe6729da702e693b5cab6,176,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,25785354,83333,,,1
0x3bc31335bb6b4d87d104f9e9cef15199815ef50516956f08dc38936767bab6ed,177,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,26229385,444031,,,1
0x021dca496890cc88a9e1c57d7225b8bb16a4589eb283e6507de1c6207ccdb0d6,178,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,26487116,257731,,,1
0x753db8e758cec22301887bc18cc8172500a6878e07559cadc2c6a57f285ff3d0,179,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,26829964,342848,,,1
0x71bb55b1a5c83c95d30f6a141ed74163a973729b31d52765e45dead15c52cbd9,180,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27013149,183185,,,1
0x415eb9a48ec8e423f0b6837bc5f97d1053bb616572b09cedbfa44a1aeee101a5,181,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27057279,44130,,,1
0x741d3d78b0af068f4a10a7eff13733fbc2abfdf99080c4e9c78ea90eb85f5b74,182,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27101827,44548,,,1
0xbabbaeb0305aa455069c70463e79d379f750816d0ae70a6cf37c3aada3a4b66c,183,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27116361,14534,,,1
0x7e50c71b15c6e74f739a2908fbb3a4f6814437da6f493228e30c2d647fffacdc,184,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27190258,73897,,,1
0x225c44abe83313e1f25baae0e336023240b3eb73bf8298969ff80e8cde97f3fe,185,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27357304,167046,,,1
0x6593958013e83a65b6effff49071c5bdb52bb46b232760ffa656afd87c6075d3,186,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27382546,25242,,,1
0xe522c191d17023f4905059176859c75bb31bfe7d4c143634ddc36c46fd10f348,187,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27506841,124295,,,1
0xfddf429346d7b84c5ca779af8dd78e963bb97f69cf929522bd6f664263808382,188,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27684766,177925,,,1
0x2116a9d1e40089425b7c958e416558b217496f8e241d6f025e71631373227a35,189,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27729269,44503,,,1
0xfb4388d9d0a2ce2973e200ec015cd0d0937d2acfc951395606590d16125fa0a4,190,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27811548,82279,,,1
0x2be682e91f3d42c382582935b01de9b72824e19afb50fb2becdcfb26a595f874,191,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27855678,44130,,,1
0x9a0fdb0d70b5990ea8c3021d0d0ace246fe0e73b5754fa0fa602a7f5850a2a3e,192,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27891788,36110,,,1
0xe24607dbc4f134b9174c7a51a4fa03fc619b04241aa0dbac3657f7ef50009f98,193,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27935918,44130,,,1
0x2ed86667057057957dda558e654351972dae5f57e8146a99ac76a4df36d606ae,100,0xd6fedbb82adf45b09db83413f9bf1cd2163513e6b4ff8480740712d7b85e46c3,6895623,13797931,195930,,,1
0xbc897e541b6511f741317d849960ef732b2e29e4179fb1152a867673be9a70c4,194,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27980048,44130,,,1
0xd5919f4cc975fd6574f3702b55f03b9028fe4b879ab4b4e1f0939241ba671084,195,0xf9f8bcc98e906945f71f9c45c044f73ee571ecfe8091b8d70682c480266d0d8b,6895624,27997198,17150,,,1
0x7f0df4ea1e441489758246d6ed00fbd86cfb1f0184864df8d0b6abea808e4c0c,0,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,21115,21115,,,1
0xd4e2d97c27f85923e7fc74f1337943bbbe3c4e1b6a2ee99643768cbbfa21da81,1,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,168253,147138,,,0
0xcf81d4a0cbfac8ccb679695df8c7c9c0dcebb81406301daceb4124a519fe46b8,2,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,189253,21000,,,1
0xdac8d8a9f560002a268bad14432915c41fe956f7997415a1529b23ccd1c2cc03,3,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,262514,73261,,,1
0x77baeea033f2a303eb9337d871ce82982abf4df87f988034ecea350f44a2c13f,101,0xd6fedbb82adf45b09db83413f9bf1cd2163513e6b4ff8480740712d7b85e46c3,6895623,13842061,44130,,,1
0x8ebda2fc8ecc31c7f13e012a8f573af8116f1ec608a28e3f31f3540172697b70,4,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,450559,188045,,,1
0xc8e40c7a3c845bd267dd27f8ee818eef883b928fbcfc866369d30f3ebdd5185d,102,0xd6fedbb82adf45b09db83413f9bf1cd2163513e6b4ff8480740712d7b85e46c3,6895623,13989786,147725,,,1
0x18b955e114a71801d6e38c3161da84b01708761b0abf3421d9f67928f3c587d6,103,0xd6fedbb82adf45b09db83413f9bf1cd2163513e6b4ff8480740712d7b85e46c3,6895623,14033916,44130,,,1
0x031e99fae1c9f0d5d82ece75f2602c50ceafc8bde109ffa765e338acee83a2b0,104,0xd6fedbb82adf45b09db83413f9bf1cd2163513e6b4ff8480740712d7b85e46c3,6895623,14190171,156255,,,1
0x4743d5044846ed779b0ad2fca7454f4eea6f44f06346d233ec57ae6c34388299,5,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,669200,218641,,,1
0x872cc60654fe3eacd2194d19aacf843dc6c7e7705d3da2ae72e287f7809b2858,6,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,728616,59416,,,0
0xbcc1c92667c2584062fded3c9684501a5f30be4a826b3c68c6ae67dd7fdba618,7,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,907092,178476,,,1
0xb204656fe0e5c323158029c264e1aeb668b2365a88f2393b8a909f6c6457d231,105,0xd6fedbb82adf45b09db83413f9bf1cd2163513e6b4ff8480740712d7b85e46c3,6895623,14346426,156255,,,1
0x0327c51c9587cfd1314592a29d35d4310197c2628fae854f5cee6b35c27baa80,106,0xd6fedbb82adf45b09db83413f9bf1cd2163513e6b4ff8480740712d7b85e46c3,6895623,14385344,38918,,,1
0x56a09886e85e90c49ee36b660d6f42ac590895022cd84957a0b622f932590bfa,8,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,1110568,203476,,,1
0x7138b77550bc1c247df811e0668cf3adbd0719de746329e8560443c278305234,107,0xd6fedbb82adf45b09db83413f9bf1cd2163513e6b4ff8480740712d7b85e46c3,6895623,14681699,296355,,,1
0xa26af4a115e55450d43c69a227ef9621f2b71aa96e88a27ceec8ed42ad146647,9,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,1326764,216196,,,1
0x5af1fa110a5d9129c2b91e1c77f7c61ce4917d1972f53b7f3cd57d190cf9f97c,10,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,1386180,59416,,,0
0xb1bf8a4581bab9573bd51d979a17a8a1e03145f325b7b063627dfb4a201aff3b,11,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,1445572,59392,,,0
0x1346f046c87da4984d4799fe8aa3b50e38a80f0183e05423873cba9cc4b5cc6c,12,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,1504964,59392,,,0
0x8e6f852dd120bd4c05b186fcf765247ae34cbe18af26cdbb693d3230cc07ab51,13,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,1601128,96164,,,0
0xb73705f9050e6d586db83fd9aaf146c3dab60ba564a8dc80ad4565e783a32fe7,14,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,1660520,59392,,,0
0x74310f785b05e16bc40f3f8573a55c1716bd52559d26629ee0aa8f4d3c207ad1,15,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,1719912,59392,,,0
0xb7c7f96501dce64639dccbe42ece663eb481f9995a21eed22b4b35bbeeacfa73,16,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,1949142,229230,,,1
0x64f459bf1b1918677ff1b8a17dbc28a04db1045ee92a1764e3386a402cebc1c0,17,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,2008534,59392,,,0
0x55e01abf857b9d11a3f5052668524faebbb98c0f519d47f07d9c00c9470b7bff,18,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,2067926,59392,,,0
0x5259241a778610d62bb965f729f44e5a5253d4c778a81ba954fefb92cf59c231,19,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,2204636,136710,,,1
0xc6b199b881461b9c04c7367e55153a922c48b42eff48a013b267e9049374f011,108,0xd6fedbb82adf45b09db83413f9bf1cd2163513e6b4ff8480740712d7b85e46c3,6895623,14992304,310605,,,1
0x8fee808916b68556e45fffa611fb7be82a8931a32d20c0a4821499eb8bddbc03,20,0x16febb95d5869ff585bc2f0cc94466d6ecfca4be135688368c1b82a06bfba47f,6895625,2225636,21000,,,1
