token_address,from_address,to_address,value,transaction_hash,log_index,block_number
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x05ff2b0db69458a0750badebc4f9e13add608c7f,0x610e7a287c27dffcac0f0a94f547cc1b770cf483,160000000000000000,0xc5f6750e0bdacffcafd5f8c3da7c97737f8c92e772a2dfe7076715e54fd1cb57,1,3000000
0x4b0f1812e5df2a09796481ff14017e6005508003,0x610e7a287c27dffcac0f0a94f547cc1b770cf483,0xba7db2d1148872ea276b39966bdebb7ae709b576,47697735629577951994,0xc5f6750e0bdacffcafd5f8c3da7c97737f8c92e772a2dfe7076715e54fd1cb57,2,3000000
0xc5e6689c9c8b02be7c49912ef19e79cf24977f03,0xc5e9d58e9e0a0f2a9fe1c221d327ff7f31a55580,0xc732135b5389e184958968e2ce4fe72aa170d6b8,3800000000000000000,0x4dbff3e8b892fe191d46f0d8a647df417e56c130819c24bd9f26efe6689dc1a1,5,3000000
0xc5e6689c9c8b02be7c49912ef19e79cf24977f03,0xc5e9d58e9e0a0f2a9fe1c221d327ff7f31a55580,0x0000000000000000000000000000000000000000,34200000000000000000,0x4dbff3e8b892fe191d46f0d8a647df417e56c130819c24bd9f26efe6689dc1a1,7,3000000
0xf68c9df95a18b2a5a5fa1124d79eeeffbad0b6fa,0x095418a82bc2439703b69fbe1210824f2247d77c,0xde31acb1217e08139a655b5572b58d2d65acd87c,309837612927585710000,0xc834b21772b26ea28ff8b46fae90a91a018a583e4bff50ccb3804b0d21f44de0,10,3000000
0xf68c9df95a18b2a5a5fa1124d79eeeffbad0b6fa,0xde31acb1217e08139a655b5572b58d2d65acd87c,0xcc4461636684868aab71037b29a11cc643e64500,309837612927585710,0x7d151065b04dffd2e2af193d5dc6b6b04d1962f046143cc39d79ef0de854c256,12,3000000
0xf68c9df95a18b2a5a5fa1124d79eeeffbad0b6fa,0xde31acb1217e08139a655b5572b58d2d65acd87c,0x095418a82bc2439703b69fbe1210824f2247d77c,309527775314658124290,0x7d151065b04dffd2e2af193d5dc6b6b04d1962f046143cc39d79ef0de854c256,14,3000000
0x9cf518b83804d30fb007e17757d317d9b03619a5,0x9cf518b83804d30fb007e17757d317d9b03619a5,0x2e6f76eb65286a3a317de9073effb253671148b0,41956018518518518515,0xcdda49f9fb27084db401c6802747fb55ed42291b55ea0f86a69db652e3e8324d,17,3000000
0x90e88d4c8e8f19af15dfeabd516d80666f06a2f5,0x9cefa8b69949f4d7fc1c91e4a470dde08ce6e05d,0x2e6f76eb65286a3a317de9073effb253671148b0,268,0xcdda49f9fb27084db401c6802747fb55ed42291b55ea0f86a69db652e3e8324d,20,3000000
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x05ff2b0db69458a0750badebc4f9e13add608c7f,0xa527a61703d82139f8a06bc30097cc9caa2df5a6,155267494911187856,0x84a82a39eb37145f196e431f801d668484eea7a9b39b3977b7522796d24200e9,1,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xa527a61703d82139f8a06bc30097cc9caa2df5a6,0x6db1a3dbb95874b1840f37f1844729b6d4872b75,10000000000000000000,0x84a82a39eb37145f196e431f801d668484eea7a9b39b3977b7522796d24200e9,2,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x26b5376406b5f989cc0bca3c9a30dabd321aeecb,3203731801570000000,0x3381b32dd54b871def1a2274701c819fda24805fa164d6fbf8115ab6bac23700,5,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xd7f07a09a358cb61067f8215786ded564d50eb6e,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3203682585420000000,0x522a196ce6de7f2a1ea4acc96150603f19bfa9e2228d96d9659f4487bb7e7fd5,9,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x87073bf557ae22a83e1c6988a7992be66ae1942f,3121833915930000000,0xf496ec300aebdbd9c67811f734636514d0853c93f875833b0ec759dd4930e8c8,10,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xde996d4b76bbe4f27dd90c0cdfe6b8f1b792d14e,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,8423981931580000000,0xf88f63180ec71559d633c5262ddf9524f746f99a0a5d2b05076dbaf38304b642,13,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x91d6e94428b5fd84adc332597bdad8125d363845,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,6559599274890000000,0x3e331d7296aa42c940a8914e980f91c90dfc611bc4d002b0ea46516204676a90,15,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x10402dc4425a2c07ba346f6284e6ef213c331d93,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3121575176170000000,0x2e914a28d2dbcc22f169bb75dde41c430c608d37ed4d1251c9b0ed36aaaa8c27,16,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x73ddfb2dd0433f97e58318fe7a038c4566b3dfcb,8423681508690000000,0xc330b5bbf652874aefc35584557df29704b7bed8d4b370d6fee9433bdfd8896f,17,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x9338486db4c90f041e23375609e9fe7d692dce15,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3343154144740000000,0xac9db01db3230f9ef925ddd67dbf8cbee80fa2a8d66df34c98838a92d092984a,20,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x3450b3cd72d586e250cedebc0d6bd758da7531ae,3343392603090000000,0xcd8e238e04c0fd6b0351d6488b5a62e5478c6d1fad7077fbc369987acf0828c4,21,3000001
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x736e063817614f599402fd04d7807345c5b4f6dc,6559486199520000000,0xaa828f6dd293ddf15cf16c7b21e38bf6e176bbf7d96fe236666b548fe9723c99,24,3000001
0x3c037c4c2296f280bb318d725d0b454b76c199b9,0x2a3967daa6b0cadc9214a43d43fb077633b9d0d3,0x6cff31bdbe1ace626ba0912a8a40ff7983a628f4,45000000000000000000,0x7bd6bdae3d2fb6e584caf9265716e645a3ba8a439654c36f4ffd96eaf7ff1a6c,0,3000002
0xe9e7cea3dedca5984780bafc599bd69add087d56,0x6cff31bdbe1ace626ba0912a8a40ff7983a628f4,0x1b96b92314c44b159149f7e0303511fb2fc4774f,1649164859533593035,0x7bd6bdae3d2fb6e584caf9265716e645a3ba8a439654c36f4ffd96eaf7ff1a6c,2,3000002
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x1b96b92314c44b159149f7e0303511fb2fc4774f,0x633ffd37a62554112031edc677226afe05f787ef,60586016434151456,0x7bd6bdae3d2fb6e584caf9265716e645a3ba8a439654c36f4ffd96eaf7ff1a6c,5,3000002
0x02e3efcc9d912fbf2bf33d39f43427b56512c9b4,0x633ffd37a62554112031edc677226afe05f787ef,0x2a3967daa6b0cadc9214a43d43fb077633b9d0d3,1640358059172300963984,0x7bd6bdae3d2fb6e584caf9265716e645a3ba8a439654c36f4ffd96eaf7ff1a6c,8,3000002
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x6cd44be9948ceff41ed757c2b6e6d79d33fd9bb3,6722204952060000000,0x5171a27a80ddb4aa2d7e4dd0d6fb6f43df94451eb9d41f4ce8c9639024afbb75,0,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x5d7f7118d5da809c0db0ec7e865a73ecb97a9795,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,6559593152450000000,0xe0d70d67bc0d32df88d66e7f0074235a582c04fcd241348dd440d00a35764e44,2,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x3193c8688652e64951131fe65fc96c2a85d45faa,3203738135890000000,0x8cc5012fcdaf890733e8ecf8d1f07697cc5eb4d86fa1030183aaa1cd4e24bf9b,3,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xf4b07fef942ec8d852f0f0f05534480ac0c5d58a,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3203688596400000000,0x781f1e2d25a86e114f27071b70be03932afdc2b597dc6ae886c6f7879585ae24,7,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x097ac2a8587c59ec68485d3b3d066e91328cc26c,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,8423967742740000000,0xe8fff09b40780210418993699a6b0d2bb6ce4dba4e4f82cb43eb2b57d8a3f113,10,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x28cd3d9851530cda974770eece88624b8d201bd5,3121840392680000000,0x3be3b5944adf0570e34ecfd09df3067cbaa070492e1b148cac6538d5c096f890,11,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x5865803139266e10b42b162e1a9a1e4055254804,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3121579020490000000,0x85528e161f2bd1358e5f7c22204e6d025aedc1af0536760e7901bc8953272b46,14,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x68e42e238721eac51adba61ab0a16775af121129,0xa527a61703d82139f8a06bc30097cc9caa2df5a6,18035601602848970494,0xa3ed6c6baf8e773d3076164d18a72aca16ee622145d8a68a97288ef551e14c2b,15,3000003
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xa527a61703d82139f8a06bc30097cc9caa2df5a6,0x05ff2b0db69458a0750badebc4f9e13add608c7f,278915076157805171,0xa3ed6c6baf8e773d3076164d18a72aca16ee622145d8a68a97288ef551e14c2b,17,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xb2c688c939e5e872e8fdeca582569c4e7e986b1d,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3343157706780000000,0x31499481df241bff1f2293dc0ccc3eb5f8714aadc77bbab3f0c27d8e129dd538,21,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x4aaecaa68b79d8fa972fa70fae1bb0b50b971a82,6559481078520000000,0x79e33ec8dc4dae93387a3e9ab656a9f1dc9ad133e8aa1b17b76fd67af3b3486c,22,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0xbfcb25f26209932c510f6d1375da9934db5a5f7b,3343398541100000000,0xb190d41fd45475cca21c5fb664dca5dc98eb21dbcc4ca6680b3cc120e6759519,25,3000003
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x629e0c910e7fa5d96448812ca365be725bdaef5b,8423668444630000000,0xf0b5a894b0156f097d47b9c0a4c59c4b3eb0e539663a3731f63be48ffbc6c9d2,28,3000003
0x02e3efcc9d912fbf2bf33d39f43427b56512c9b4,0x14f2321d8ac3eda3ff8bf70197e4e2d14e24ed11,0x633ffd37a62554112031edc677226afe05f787ef,2000000000000000000000,0xd2747a9e4dbdeb79969fddbb32358a7113791cba882aa47389f7c70e47a0d1cd,0,3000004
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x633ffd37a62554112031edc677226afe05f787ef,0x05ff2b0db69458a0750badebc4f9e13add608c7f,72458151063620772,0xd2747a9e4dbdeb79969fddbb32358a7113791cba882aa47389f7c70e47a0d1cd,2,3000004
0x02e3efcc9d912fbf2bf33d39f43427b56512c9b4,0xe5518670345b2519cb52902ca9757922b0a0c99d,0x633ffd37a62554112031edc677226afe05f787ef,1000000000000000000000,0x44ca77349567ca069a83eedcdbaf64c8c52a66858f1e90f6a332b032bd70595f,6,3000004
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x633ffd37a62554112031edc677226afe05f787ef,0x05ff2b0db69458a0750badebc4f9e13add608c7f,31746990969471984,0x44ca77349567ca069a83eedcdbaf64c8c52a66858f1e90f6a332b032bd70595f,8,3000004
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0xbf860aeadbdb05c8a114ab0e9ee70ba2bc1a695b,3203744510750000000,0x1ae41cbf508913275857c9c330c2a30d57a73c9de807b7dd52260f1082da1ded,0,3000005
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x0102b75b2c75729b9327ad0de2094a368e69083c,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3203694647610000000,0xa12c188c94e6823504bd625b83d17352d233a2d0819a864675cd753bafdd95d8,3,3000005
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x326d754c64329ad7cb35744770d56d0e1f3b3124,0xb3c67f346b99152cdcc8b82b1c0b6bc0b968dce0,5107445656468278,0x546a5c1d82fad6b3a051cf63206e83ed070e3dee2d506c465967c8609eb4e244,5,3000005
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xb3c67f346b99152cdcc8b82b1c0b6bc0b968dce0,0x326d754c64329ad7cb35744770d56d0e1f3b3124,76000000000000000000,0x546a5c1d82fad6b3a051cf63206e83ed070e3dee2d506c465967c8609eb4e244,6,3000005
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0xfcbc71cbf9e429c2d90758969577d681cc2330c6,8423655431730000000,0x90d5c0bb595f05d4d36b50b1d9d1648dc246053a61c88f74c61eb8bd5a462366,9,3000005
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x59467de34f091e84c01cd88e3dfdb873094ea0c5,3121846923930000000,0x0f0bd62c81d052ace41864be3e021d6a3b2d19bd66282b9e19d5189bcd8b3f4d,13,3000005
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x9ca42c77d4beeb39a093b919a3157eccf8ff37d6,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,6559587078900000000,0x6a4e4c97e8d70009c6f4b4c059a32bb879294e1518ef36ead653a03e37af2c76,16,3000005
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0xc50061d492cd20bb72274c7cc9dacd6dacafdc6f,3343404519650000000,0x212b7442fe0b79e87c3f03147855a39af54095289d7fb18df67ea978d7a43283,17,3000005
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x3cc033577d9a3c145e0e03b49051b4e06941edd6,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3343161307240000000,0x30e56a2aa8ef1358378961bfea053eb6679b204420ef2e8a6618fa27cf127f04,20,3000005
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x27c8c02ca4edde1fafdb3686ed101d4594b688ed,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,8423953604300000000,0xbf1e94217da0d840d9c3c929f23d0fe3936e439695a849106db807e1aac5c13b,22,3000005
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x79a88569cb5ba553c6579c87c74bfce0e66bef0a,6559476007110000000,0x073d8200a10364acda3137e3eb79ccc2b12cf937bf1ce595cebad86c9336a428,23,3000005
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xa333764e5eab6e3375cf4a8a01a013e34c852eb4,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3121582903230000000,0xb64bf55a07625a63a0ccbeabeda1140413b0167152dd45f99a4d99505a4a8ff4,26,3000005
0x728c5bac3c3e370e372fc4671f9ef6916b814d8b,0xfb1088dae0f03c5123587d2babb3f307831e6367,0xe780a34002214698722c7ef0d60da10875913887,3755258120762582403,0xd46a4136d848604a1e547ff143354838cfcf2a6e4d12f3378e3f8843af2cf06b,1,3000006
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xfb1088dae0f03c5123587d2babb3f307831e6367,0xe780a34002214698722c7ef0d60da10875913887,1345751000000000000000,0xd46a4136d848604a1e547ff143354838cfcf2a6e4d12f3378e3f8843af2cf06b,2,3000006
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x9856469027e7e059ba25479288b0f491ce5df1e2,6559470985310000000,0x50660a1446da1abc74dbe48de0e7a409c8bccdc4d3c8efc6bbc77981c96f94d3,0,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xa3427cc3fd6b4819b2fac0180702d9fa1c6815c8,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3203700739090000000,0x239c98b00a6a47431027953f5746aff6c17e7bc8dcfa9d26f9bf76086085dd97,3,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x1d4f8997b820c1028d17417056b519cbd487615a,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,6559581054270000000,0x9dcef085ec8157b3c5cffa44ca2c8f3cdc6155d07833700817cc1d79e44b1fec,7,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0xb5658bc857d4e82b53addb0c55fddf885d768898,3121853509680000000,0x388cb678cfeedfcc73f473df97b1e17609ae4d3f21da007908f537410f4c9992,8,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x81629bb6a53a10886f8ba634981a49d5aa1e0431,3203750926170000000,0x01d25ad279a1d4727131188df28fb762b6c5b549c43729cb4d25b4ce520ceb48,11,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x8b9a5f0fec015978e4538f4c95ecb45f52f9e77d,8423642470010000000,0x74d92d888b8e8005f89fbdb01197358fcbeca387076b72401a396a4d5665360b,14,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xc6e5103d26abefd8380489dc43cb4d5d8d2b6070,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3343164946160000000,0xae42851c6023300130eb85a63598e28f9ebdc46b8846b76ea23fe32eccfcd96c,17,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x62d9e99a3264c8b30401f4bc37a3533fac0e01ea,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3121586824430000000,0x524fbb2653c1d3a8d656d2bde7dee9bcf38f4d1d0c375d1bd14f1f2cd7e2c649,18,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x9e4cb73f4efdfefc76729325be062805bb1658fb,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,8423939516300000000,0xa98ee66af7371fcedac0ca1f55f8f2e2bb294b645f8426aa6f4549cc1e0f8760,19,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x72721e73bfc62c90cd07c32d7060a2adb0ad1608,3343410538760000000,0xbaf0e20fd1739e539f5debe1e6ce979fdfc69d4a94a106aa7c9a14732fd38550,20,3000007
0xa527a61703d82139f8a06bc30097cc9caa2df5a6,0xee1932ef59cba7e77121e4826c64d74d9932ba9b,0xa527a61703d82139f8a06bc30097cc9caa2df5a6,15000000000000000000,0xbfe376c93c686ece856c587b0b4b7b89244ece93d2d0e21b1eb5e6acdae38510,24,3000007
0xa527a61703d82139f8a06bc30097cc9caa2df5a6,0x0000000000000000000000000000000000000000,0x7122c91049511b58a14ce2ce10f1acf318cc51d0,96881621827792400,0xbfe376c93c686ece856c587b0b4b7b89244ece93d2d0e21b1eb5e6acdae38510,25,3000007
0xa527a61703d82139f8a06bc30097cc9caa2df5a6,0xa527a61703d82139f8a06bc30097cc9caa2df5a6,0x0000000000000000000000000000000000000000,15000000000000000000,0xbfe376c93c686ece856c587b0b4b7b89244ece93d2d0e21b1eb5e6acdae38510,26,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xa527a61703d82139f8a06bc30097cc9caa2df5a6,0x05ff2b0db69458a0750badebc4f9e13add608c7f,132224754877936262258,0xbfe376c93c686ece856c587b0b4b7b89244ece93d2d0e21b1eb5e6acdae38510,27,3000007
0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xa527a61703d82139f8a06bc30097cc9caa2df5a6,0x05ff2b0db69458a0750badebc4f9e13add608c7f,2048910415015809017,0xbfe376c93c686ece856c587b0b4b7b89244ece93d2d0e21b1eb5e6acdae38510,28,3000007
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x05ff2b0db69458a0750badebc4f9e13add608c7f,0xee1932ef59cba7e77121e4826c64d74d9932ba9b,132224754877936262258,0xbfe376c93c686ece856c587b0b4b7b89244ece93d2d0e21b1eb5e6acdae38510,31,3000007
0x9cf518b83804d30fb007e17757d317d9b03619a5,0x9cf518b83804d30fb007e17757d317d9b03619a5,0x2e6f76eb65286a3a317de9073effb253671148b0,5621693121693121692,0x357fce31b4942c342ce4f7e9fbea1a5e04ebf8720a9cab66d99f3735b754ac90,3,3000008
0x90e88d4c8e8f19af15dfeabd516d80666f06a2f5,0x9cefa8b69949f4d7fc1c91e4a470dde08ce6e05d,0x2e6f76eb65286a3a317de9073effb253671148b0,266,0x357fce31b4942c342ce4f7e9fbea1a5e04ebf8720a9cab66d99f3735b754ac90,6,3000008
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x15e87add2e9ad23eee0bab248d3a0a2858fcdafa,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3203706867900000000,0x372726f472998c66ab05364386c1287b0ca3a8736ef2e7fedc42e42cf6a9f815,0,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xab2e3d55363b6c282c49338bfe508714b48b832c,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,6559575078610000000,0xe52bd828c44e4a0a064585f7a4154a06f29c523415a907e6ca63f84d126e4fd0,1,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x0000000000000000000000000000000000000000,0xd4cfec77cdc21573982ec85cf33cfde6cc677e74,10647706581115061128,0xe9ce6f1d9c5f8a031334e1d875bff3b223bc40867e8ede689891aad8bcdd7980,2,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x0000000000000000000000000000000000000000,0x009cf7bc57584b7998236eff51b98a168dcea9b0,106477065811150611289,0xe9ce6f1d9c5f8a031334e1d875bff3b223bc40867e8ede689891aad8bcdd7980,3,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x009cf7bc57584b7998236eff51b98a168dcea9b0,0x8d4241634d9c9f41fdcd3fbcb1b3162f1a365ac9,31455348181683096303,0xe9ce6f1d9c5f8a031334e1d875bff3b223bc40867e8ede689891aad8bcdd7980,4,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x0000000000000000000000000000000000000000,0xd4cfec77cdc21573982ec85cf33cfde6cc677e74,10630365039452007283,0x0ddb74bceb9c56120835b906b6ff1904f52302f27a350123c163a097d4a71ccb,6,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x0000000000000000000000000000000000000000,0x009cf7bc57584b7998236eff51b98a168dcea9b0,106303650394520072834,0x0ddb74bceb9c56120835b906b6ff1904f52302f27a350123c163a097d4a71ccb,7,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x009cf7bc57584b7998236eff51b98a168dcea9b0,0x8d4241634d9c9f41fdcd3fbcb1b3162f1a365ac9,243075249042167144552,0x0ddb74bceb9c56120835b906b6ff1904f52302f27a350123c163a097d4a71ccb,8,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0xbb41593b46814fce796fe02e72360243d8ea0dfa,3203757382200000000,0x1d94391146f68dc7684096aca897604036fd1b78e08b072fa2e70587ecf4f241,10,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x4a615772632da6a417e53d62ffe7482b6656db5a,6559466013160000000,0x4098a0e484c835c7fb47d4e01cb3088598d2128f62497098fa49b90ffd63593c,13,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x48f0cb38563f5136450193b1c8ed1f379b461d99,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3121590784110000000,0x5e906951c856014f06df6ba015a268ad6a62ed083ee4d0275a3fe54c188e2df3,16,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xc554901b83b1867eb4a7c0a168e12663605eb56f,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,8423925478770000000,0xc8e7a0d7e83aed6ee404114d7ef402c390d9910856c00a4819b1b317990723de,17,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x3146348bb96f1734648952398c4375922fd27d45,3343416598480000000,0xfc2eb6174edc70f50d662ef365fa3e503738664f4e10bf94244d0bff6cea566a,18,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0xa59e710516c139bcdb719fcf8d9202fe7e263a64,8423629559520000000,0xb06a7d187c6a589b47eccccae2ec8cfad6931353478f6e42377aa4786efacb26,23,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0x555ea72d7347e82c614c16f005fa91caf06dcb5a,0x3b45b4621dd3ed930690434f398fded788210e6e,3121860149990000000,0x8df0bcbea34253d9453cf76155b627ed50bec3cf065ba63a80de3d17f5bd436d,26,3000009
0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,0xd4779a5f89717966f5f8309cff6136e617722ca8,0xa433d8d28d25906da71c4cc94d8a559f08da8b21,3343168623560000000,0x13a2a8ebad949cbf392d16ed2ec147ca94bbb3efd9811a90ab66f91e80274438,29,3000009
0x9e90af2ea159190c84012b09067689ba8ac0d9b3,0x43fcbec712569285d0fe07c6f1302361e5ea6559,0xd597f087df5f414f17067bd44ff9c58ae44b9f42,27851776308451,0x6c419fe1f49aacbb79d561db64e2ff06b9bd4ce740d4a2cbc3f4c14233309514,1,3000010
